movie_id_x,movie_title_x,original_title_x,runtime_minutes,genres,averagerating,numvotes,primary_genre_x,movie_id2,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
tt3442990,lila & eve,lila & eve,94.0,"crime,drama,mystery",5.8,7194,crime,lilaeve2015,"53, 18",309581,en,6.107,2015-07-31,5.7,136
tt3444206,before someone gets hurt,before someone gets hurt,86.0,horror,3.4,240,horror,beforesomeonegetshurt2018,27,491132,en,6.848,2018-07-01,4.2,9
tt3444312,abducted in plain sight,abducted in plain sight,91.0,"crime,documentary",6.8,9546,crime,abductedinplainsight2017,99,470401,en,8.366,2017-05-26,6.3,122
tt3445270,the battered bastards of baseball,the battered bastards of baseball,80.0,"documentary,sport",8.0,2533,documentary,thebatteredbastardsofbaseball2014,99,250700,en,1.905,2014-01-20,7.8,36
tt3445580,boys in the trees,boys in the trees,112.0,"drama,horror,thriller",6.3,2963,drama,boysinthetrees2016,"18, 27, 53",409164,en,4.546,2016-09-09,6.2,55
tt3445702,1/1,1/1,85.0,drama,7.0,1230,drama,112018,18,413576,en,2.194,2018-07-17,7.0,2
tt3446330,violentia,violentia,85.0,"drama,sci-fi",6.7,704,drama,violentia2018,"18, 878, 18",587928,en,6.91,2018-04-28,5.3,4
tt3446906,joker game,joker game,106.0,"action,thriller",5.6,390,action,jokergame2015,"28, 53",319669,ja,0.807,2015-07-09,5.9,6
tt3447364,detective byomkesh bakshy!,detective byomkesh bakshy!,139.0,"action,mystery,thriller",7.6,14249,action,detectivebyomkeshbakshy2015,"28, 9648, 18",320295,hi,2.522,2015-04-03,6.9,39
tt3447676,lonesome dove church,lonesome dove church,89.0,"history,western",5.5,198,history,lonesomedovechurch2014,37,326045,en,1.28,2014-08-04,7.5,1
tt3448226,rampage: capital punishment,rampage: capital punishment,93.0,"action,crime,thriller",6.2,5803,action,rampagecapitalpunishment2014,"28, 80, 53",250388,en,6.522,2014-08-19,5.6,117
tt3449040,killer legends,killer legends,86.0,"crime,documentary,history",6.3,2876,crime,killerlegends2014,"36, 80, 27, 99",279661,en,1.815,2014-07-01,6.0,43
tt3449302,the dead the damned and the darkness,the dead the damned and the darkness,90.0,"action,horror,thriller",3.1,281,action,thedeadthedamnedandthedarkness2014,"53, 27, 28",299730,en,1.4,2014-10-07,4.1,7
tt3449658,all she wishes,wishing out loud,90.0,"comedy,family,fantasy",6.0,296,comedy,allshewishes2015,"14, 35, 10751",313371,en,1.442,2015-01-15,7.7,6
tt3450650,paul blart: mall cop 2,paul blart: mall cop 2,94.0,"action,comedy,crime",4.4,30828,action,paulblartmallcop22015,"28, 35, 10751",256961,en,15.941,2015-04-17,5.0,900
tt3450958,war for the planet of the apes,war for the planet of the apes,140.0,"action,adventure,drama",7.5,201943,action,warfortheplanetoftheapes2017,"18, 878, 10752",281338,en,23.445,2017-07-14,7.0,5235
tt3451230,high strung,high strung,96.0,"drama,music,romance",6.5,7443,drama,highstrung2016,"18, 10402, 10749",382399,en,10.502,2016-04-08,7.1,616
tt3451330,remission,remission,90.0,"drama,horror",4.9,25,drama,remission2014,"18, 27",366209,en,0.6,2014-04-14,7.0,1
tt3451984,another time,another time,89.0,"adventure,comedy,romance",4.6,534,adventure,anothertime2018,"878, 35, 18, 10749, 10770",337426,en,5.372,2018-04-24,6.4,5
tt3452948,something must break,nånting måste gå sönder,85.0,"drama,romance",6.3,1318,drama,somethingmustbreak2014,18,249638,sv,2.5,2014-04-17,7.3,10
tt3453052,10 days in a madhouse,10 days in a madhouse,111.0,drama,6.7,1114,drama,10daysinamadhouse2015,18,345003,en,0.955,2015-11-20,5.4,7
tt3453648,bus driver,bus driver,75.0,action,3.8,294,action,busdriver2016,28,421259,en,1.053,2016-10-04,5.4,5
tt3454828,the gospel of john,the gospel of john,160.0,drama,7.8,563,drama,thegospelofjohn2014,18,332675,en,0.6,2014-12-01,5.4,5
tt3455224,virunga,virunga,100.0,"documentary,war",8.2,8983,documentary,virunga2014,"99, 10752",263614,en,5.967,2014-11-07,8.1,115
tt3455822,night will fall,night will fall,75.0,"documentary,history,war",8.0,2780,documentary,nightwillfall2014,99,290802,en,2.318,2014-10-11,7.7,37
tt3455826,deadly daycare,deadly daycare,88.0,"drama,thriller",5.0,376,drama,deadlydaycare2014,"18, 53",306825,en,0.817,2014-10-24,4.1,7
tt3455850,we are the giant,we are the giant,92.0,documentary,6.8,122,documentary,wearethegiant2014,99,250779,en,0.741,2014-01-18,7.3,3
tt3456090,e-team,e-team,88.0,documentary,7.2,677,documentary,eteam2014,99,250653,en,1.661,2014-01-18,6.5,15
tt3457376,censored voices,censored voices,84.0,"documentary,history",7.4,273,documentary,censoredvoices2015,"36, 99",319069,en,0.65,2015-01-24,5.7,10
tt3457486,closer to god,closer to god,81.0,"horror,sci-fi,thriller",4.6,828,horror,closertogod2014,"27, 878, 53",266882,en,2.369,2014-09-18,5.5,22
tt3457734,fort tilden,fort tilden,98.0,comedy,5.4,1228,comedy,forttilden2014,35,253255,en,2.55,2014-03-08,4.8,23
tt3458118,blood on the mountain,blood on the mountain,93.0,"documentary,history,news",7.2,238,documentary,bloodonthemountain2016,99,418688,en,0.928,2016-05-26,7.3,7
tt3458196,freedom summer,freedom summer,113.0,documentary,7.6,79,documentary,freedomsummer2014,99,250722,en,0.6,2014-01-17,7.0,2
tt3458220,this may be the last time,this may be the last time,95.0,"documentary,drama,history",7.0,34,documentary,thismaybethelasttime2014,99,250771,en,0.6,2014-01-19,10.0,1
tt3458236,lambert & stamp,lambert & stamp,117.0,"biography,documentary,history",6.6,665,biography,lambertstamp2014,"99, 10402",250756,en,0.6,2014-01-20,7.2,6
tt3458254,patient zero,patient zero,93.0,"action,drama,horror",4.4,5753,action,patientzero2018,"27, 53",295011,en,10.497,2018-09-14,4.7,160
tt3458510,dude,dude,97.0,"comedy,drama",5.1,5116,comedy,dude2018,35,399131,en,13.046,2018-04-20,5.6,494
tt3458760,the lucky man,the lucky man,98.0,"action,drama,sci-fi",5.7,1687,action,theluckyman2018,"28, 18, 878",413138,en,3.932,2018-01-16,6.0,5
tt3459906,the escape,de ontsnapping,96.0,drama,5.7,550,drama,theescape2015,"53, 28",459814,en,0.6,2015-08-14,7.0,1
tt3460064,the notorious mr. bout,the notorious mr. bout,90.0,documentary,6.7,358,documentary,thenotoriousmrbout2014,99,250852,en,0.6,2014-01-17,5.4,5
tt3460082,cesar's last fast,cesar's last fast,100.0,documentary,6.9,38,documentary,cesarslastfast2014,99,250652,en,0.6,2014-04-17,7.0,1
tt3460084,jalaibee,jalaibee,117.0,"action,crime,thriller",6.7,916,action,jalaibee2015,"80, 28, 53",331159,ur,0.6,2015-03-20,8.0,1
tt3460184,lock charmer,el cerrajero,77.0,drama,5.6,141,drama,lockcharmer2014,"18, 35, 10749",252504,en,0.6,2014-01-21,7.0,1
tt3460252,the hateful eight,the hateful eight,168.0,"crime,drama,mystery",7.8,434966,crime,thehatefuleight2015,"80, 18, 9648, 37",273248,en,20.681,2015-12-25,7.7,8065
tt3460278,hell town,hell town,89.0,"comedy,horror,thriller",4.8,78,comedy,helltown2015,"53, 35, 27",343662,en,0.69,2015-04-23,5.0,3
tt3461828,cat run 2,cat run 2,96.0,"action,comedy",4.4,1088,action,catrun22014,"28, 35",273621,en,2.918,2014-08-19,4.3,23
tt3462002,finders keepers,finders keepers,82.0,documentary,6.8,2126,documentary,finderskeepers2015,99,319152,en,1.954,2015-09-25,6.6,31
tt3462696,tekken: kazuya's revenge,tekken: a man called x,90.0,action,2.8,2164,action,tekkenkazuyasrevenge2014,28,286548,en,6.608,2014-08-12,4.0,51
tt3462710,unforgettable,unforgettable,100.0,"drama,thriller",5.1,11489,drama,unforgettable2017,"18, 53",418437,en,8.323,2017-04-21,5.5,310
tt3462880,wiener dog internationals,wiener dog internationals,92.0,family,4.3,106,family,wienerdoginternationals2015,35,373181,de,1.4,2015-03-26,5.0,1
tt3462896,planetary,planetary,85.0,"documentary,history",6.9,324,documentary,planetary2015,99,324294,en,0.6,2015-03-17,7.3,3
tt3463878,easter sunday,easter sunday,95.0,horror,5.2,85,horror,eastersunday2014,27,298968,en,0.879,2014-08-09,4.0,1
tt3464290,crazy about tiffany's,crazy about tiffany's,86.0,documentary,5.6,203,documentary,crazyabouttiffanys2016,99,383267,en,0.973,2016-02-19,7.8,4
tt3465026,palm swings,palm swings,95.0,"comedy,drama,romance",4.4,482,comedy,palmswings2017,"35, 18, 10749",462181,en,5.656,2017-10-03,5.7,7
tt3465074,88,88,88.0,"action,thriller",5.1,3061,action,882015,"53, 28",307479,en,5.369,2015-01-06,5.3,51
tt3465304,twink,twink,68.0,drama,4.6,56,drama,twink2014,18,311220,en,0.6,2014-11-18,6.0,3
tt3465456,the white haired witch of lunar kingdom,bai fa mo nu zhuan zhi ming yue tian guo,104.0,fantasy,5.4,1417,fantasy,thewhitehairedwitchoflunarkingdom2014,"10749, 14, 28",257648,zh,5.488,2014-10-10,5.0,29
tt3465916,stations of the cross,kreuzweg,110.0,drama,7.5,3773,drama,stationsofthecross2014,18,254721,de,6.434,2014-11-09,7.3,51
tt3466476,romeo and juliet,romeo and juliet,135.0,romance,5.4,361,romance,romeoandjuliet2014,"10749, 18",258775,en,0.7,2014-02-13,6.7,6
tt3467412,extinction,extinction,112.0,"drama,horror,sci-fi",5.8,14710,drama,extinction2015,"18, 27, 878",338676,en,8.164,2015-08-07,5.6,308
tt3467900,"kings, queens, & in-betweens","kings, queens, & in-betweens",90.0,"biography,documentary",6.3,24,biography,kingsqueensinbetweens2017,99,444555,en,0.64,2017-03-03,6.0,1
tt3467906,worst kind of people,worst kind of people,84.0,"action,comedy,drama",9.2,6,action,worstkindofpeople2013,"18, 28, 35",492023,en,0.6,2013-09-01,5.0,1
tt3467954,the force within us,the force within us,94.0,"biography,documentary,history",7.5,20,biography,theforcewithinus2013,99,187808,en,0.92,2013-03-22,6.3,2
tt3468352,the tip of the iceberg,la punta del iceberg,91.0,thriller,6.3,682,thriller,thetipoftheiceberg2016,"9648, 53",366502,es,1.503,2016-11-06,5.3,17
tt3468392,sam,sam,80.0,"drama,family",7.7,23,drama,sam2015,"35, 14, 10749",414977,en,2.656,2015-04-21,5.1,26
tt3468698,excess flesh,excess flesh,103.0,"drama,horror,thriller",3.8,647,drama,excessflesh2015,"53, 18",323369,en,1.224,2015-03-13,3.5,14
tt3469046,despicable me 3,despicable me 3,89.0,"adventure,animation,comedy",6.3,92580,adventure,despicableme32017,"28, 16, 35, 10751, 12",324852,en,16.407,2017-06-30,6.3,4106
tt3469284,jurassic prey,jurassic prey,87.0,"action,adventure,comedy",1.7,605,action,jurassicprey2015,"878, 28, 27",347064,en,1.568,2015-06-23,3.0,11
tt3469420,love child,love child,75.0,"crime,documentary,news",5.8,262,crime,lovechild2014,99,250841,en,0.778,2014-01-17,5.8,6
tt3469718,fishing without nets,fishing without nets,109.0,thriller,6.3,184,thriller,fishingwithoutnets2014,53,245829,en,0.6,2014-07-30,5.3,2
tt3470600,sing,sing,108.0,"animation,comedy,family",7.1,115951,animation,sing2016,"16, 35, 18, 10751",335797,en,17.572,2016-12-21,6.9,4303
tt3470656,agoraphobia,agoraphobia,86.0,"horror,thriller",3.4,589,horror,agoraphobia2015,"27, 53",366506,en,4.014,2015-10-01,4.4,24
tt3470838,the widowmaker,the widowmaker,96.0,"documentary,news",8.0,183,documentary,thewidowmaker2015,99,320385,en,0.84,2015-02-27,6.9,6
tt3470928,stones for the rampart,kamienie na szaniec,111.0,"drama,war",6.1,791,drama,stonesfortherampart2014,"10752, 18",283389,pl,2.357,2014-10-23,6.9,38
tt3472714,at granny's house,granny's house,83.0,thriller,4.6,601,thriller,atgrannyshouse2015,53,379050,en,1.564,2015-05-30,3.3,5
tt3473390,sorry i love you,sorry i love you,107.0,"action,drama,romance",6.2,40,action,sorryiloveyou2013,"10749, 28, 18",335205,en,1.157,2013-11-01,6.0,2
tt3473410,bob and the trees,bob and the trees,91.0,drama,6.4,141,drama,bobandthetrees2015,18,308987,en,1.4,2015-01-26,5.5,2
tt3474788,the gift,an bronntanas,113.0,"action,drama,thriller",7.5,489,action,thegift2014,"10749, 18",384205,en,0.6,2014-07-26,5.8,6
tt3475020,catching faith,catching faith,88.0,"drama,family,sport",5.0,308,drama,catchingfaith2015,"18, 10751",355655,en,1.4,2015-08-18,6.8,3
tt3475596,anti-social,anti-social,116.0,crime,6.1,2106,crime,antisocial2015,80,330206,en,1.829,2015-01-01,6.0,20
tt3476464,"end of days, inc.","end of days, inc.",83.0,"comedy,sci-fi",4.9,417,comedy,endofdaysinc2015,"35, 878",346347,en,1.376,2015-04-24,5.4,11
tt3477732,full english breakfast,full english breakfast,115.0,"action,crime,mystery",2.6,543,action,fullenglishbreakfast2014,"28, 80, 9648, 53",263903,en,1.108,2014-05-20,4.3,5
tt3478186,in stereo,in stereo,97.0,"comedy,drama,romance",4.4,177,comedy,instereo2015,"10749, 35, 18",340189,en,0.721,2015-07-03,4.6,4
tt3478232,mythica: the darkspore,mythica: the darkspore,107.0,"action,adventure,fantasy",5.7,3515,action,mythicathedarkspore2015,"28, 12, 14",347096,en,6.092,2015-06-24,5.9,67
tt3478510,1971,1971,79.0,"documentary,history,thriller",7.2,812,documentary,19712014,"99, 36",261855,en,1.389,2014-04-18,7.8,5
tt3479316,parallels,parallels,83.0,"action,sci-fi",6.1,12710,action,parallels2015,878,328595,en,6.808,2015-03-01,6.1,197
tt3480446,almost mercy,almost mercy,85.0,horror,6.0,913,horror,almostmercy2015,27,337073,en,1.768,2015-01-01,5.8,14
tt3480796,vice,vice,96.0,"action,adventure,sci-fi",4.2,14436,action,vice2015,"53, 878, 28, 12",307663,en,14.641,2015-01-16,4.3,312
tt3481000,chocolate city,chocolate city,91.0,drama,3.9,931,drama,chocolatecity2015,18,338107,en,3.936,2015-05-22,5.1,21
tt3481634,inconceivable,inconceivable,105.0,"drama,thriller",5.2,6945,drama,inconceivable2017,"53, 18",433630,en,10.025,2017-06-30,5.7,143
tt3482062,bad roomies,bad roomies,93.0,comedy,5.1,2102,comedy,badroomies2015,35,371442,en,2.943,2015-12-01,4.6,34
tt3483612,hamari adhuri kahani,hamari adhuri kahani,129.0,"drama,romance",6.7,4643,drama,hamariadhurikahani2015,18,339367,en,2.063,2015-06-12,6.5,23
tt3483646,bewakoofiyaan,bewakoofiyaan,119.0,"comedy,drama,romance",5.5,3339,comedy,bewakoofiyaan2014,"10749, 35, 18",254171,hi,1.649,2014-03-14,6.0,18
tt3485754,drug lord: the legend of shorty,the legend of shorty,90.0,"documentary,news",6.2,365,documentary,druglordthelegendofshorty2014,99,253294,en,0.84,2014-03-07,7.0,4
tt3485800,the congressman,the congressman,98.0,drama,6.3,279,drama,thecongressman2016,18,393603,en,1.952,2016-04-09,5.6,5
tt3486210,relentless,relentless,95.0,thriller,4.5,266,thriller,relentless2018,53,503420,en,7.457,2018-02-06,5.5,6
tt3486542,mediterranea,mediterranea,107.0,drama,6.5,1234,drama,mediterranea2015,18,336660,it,2.097,2015-11-20,6.8,27
tt3486626,the nut job 2: nutty by nature,the nut job 2: nutty by nature,91.0,"adventure,animation,comedy",5.5,4820,adventure,thenutjob2nuttybynature2017,"10751, 16, 12, 35",335777,en,8.975,2017-08-11,5.7,227
tt3487610,malevolence 3: killer,malevolence 3: killer,89.0,horror,6.2,1632,horror,malevolence3killer2018,27,537943,en,6.325,2018-10-11,6.6,6
tt3487994,bloodsucking bastards,bloodsucking bastards,86.0,"action,comedy,horror",5.7,4763,action,bloodsuckingbastards2015,"35, 27",317981,en,6.376,2015-09-04,5.5,89
tt3488056,10.0 earthquake,10.0 earthquake,88.0,"action,adventure,drama",3.5,1374,action,100earthquake2014,"18, 12, 28",302666,en,4.277,2014-10-15,4.1,41
tt3488184,7 chinese brothers,7 chinese brothers,76.0,comedy,5.6,1325,comedy,7chinesebrothers2015,35,324245,en,1.795,2015-08-14,5.2,24
tt3488328,pound of flesh,pound of flesh,104.0,"action,thriller",5.2,5511,action,poundofflesh2015,28,326284,en,6.921,2015-05-07,5.4,95
tt3488668,the great museum,das große museum,94.0,documentary,6.6,343,documentary,thegreatmuseum2014,99,271707,en,1.628,2014-04-26,6.6,6
tt3488710,the walk,the walk,123.0,"adventure,biography,drama",7.3,109714,adventure,thewalk2015,"12, 18, 53",285783,en,11.754,2015-10-02,6.9,1906
tt3491962,outlaws and angels,outlaws and angels,120.0,"action,adventure,drama",5.4,2834,action,outlawsandangels2016,"37, 18, 53",376501,en,7.803,2016-01-25,5.6,46
tt3492076,cinematic titanic: the alien factor,cinematic titanic: the alien factor,81.0,comedy,7.5,123,comedy,cinematictitanicthealienfactor2010,35,102049,en,0.6,2010-02-23,10.0,1
tt3492900,the case of the three sided dream,the case of the three sided dream,88.0,"biography,documentary,music",7.5,53,biography,thecaseofthethreesideddream2014,99,253319,en,0.658,2014-03-11,7.0,2
tt3494584,still life,naturaleza muerta,97.0,"horror,mystery,thriller",6.2,99,horror,stilllife2014,18,216156,en,5.624,2014-05-18,7.6,158
tt3495774,in search of israeli cuisine,in search of israeli cuisine,96.0,documentary,6.1,111,documentary,insearchofisraelicuisine2016,99,378199,en,0.913,2016-01-28,6.0,2
tt3496372,the intruders,the intruders,92.0,"drama,horror,mystery",4.6,2430,drama,theintruders2015,53,322518,en,5.75,2015-02-24,5.2,70
tt3496790,lez bomb,lez bomb,90.0,"comedy,drama",4.9,627,comedy,lezbomb2018,35,526034,en,3.715,2018-11-09,7.3,13
tt3496818,the center,the center,72.0,drama,6.5,59,drama,thecenter2015,18,326129,en,0.6,2015-02-27,6.0,1
tt3497328,a tiger's tail,a tiger's tail,82.0,family,5.1,142,family,atigerstail2014,10751,270600,ru,1.4,2014-05-13,4.2,6
tt3498678,the student body,the student body,85.0,"documentary,drama",5.3,104,documentary,thestudentbody2016,"99, 18",362689,en,0.6,2016-08-01,4.3,4
tt3498820,captain america: civil war,captain america: civil war,147.0,"action,adventure,sci-fi",7.8,583507,action,captainamericacivilwar2016,"12, 28, 878",271110,en,39.137,2016-05-06,7.4,14000
tt3498950,take me to the river,take me to the river,95.0,"documentary,music",6.7,129,documentary,takemetotheriver2014,"99, 10402",253336,en,0.849,2014-03-11,6.2,5
tt3499084,lady valor: the kristin beck story,lady valor: the kristin beck story,90.0,documentary,7.5,136,documentary,ladyvalorthekristinbeckstory2014,99,253293,en,0.6,2014-03-07,6.0,3
tt3499096,race,race,134.0,"biography,drama,sport",7.1,30777,biography,race2016,"28, 18",323677,en,8.705,2016-02-19,7.2,910
tt3499424,hercules reborn,hercules reborn,95.0,"action,adventure",3.9,4149,action,herculesreborn2014,"12, 28",277594,en,1.715,2014-07-08,4.3,49
tt3499458,the walking deceased,walking with the dead,88.0,"comedy,horror",3.5,2914,comedy,thewalkingdeceased2015,"878, 35",312793,en,3.215,2015-03-20,5.0,59
tt3500496,without charity,without charity,73.0,"biography,crime,documentary",6.6,129,biography,withoutcharity2013,"80, 99",429525,en,0.6,2013-08-01,6.0,2
tt3500724,kids vs monsters,kids vs monsters,101.0,"comedy,fantasy,horror",4.0,99,comedy,kidsvsmonsters2015,14,361974,en,0.636,2015-01-01,5.1,6
tt3500888,another world,another world,87.0,"biography,documentary,drama",7.3,27,biography,anotherworld2014,"28, 18, 878",120172,he,1.476,2014-10-26,4.1,39
tt3501112,security,security,88.0,"action,crime,thriller",5.7,13376,action,security2017,"28, 53, 80",460846,en,10.565,2017-08-04,6.0,352
tt3501492,rz-9,rz-9,90.0,"action,sci-fi",2.6,565,action,rz92015,"28, 878",340835,en,2.497,2015-04-16,1.9,6
tt3501590,ithaca,ithaca,96.0,"drama,war",5.5,2158,drama,ithaca2015,18,305642,en,5.811,2015-10-29,5.6,50
tt3501632,thor: ragnarok,thor: ragnarok,130.0,"action,adventure,comedy",7.9,482995,action,thorragnarok2017,"28, 12, 35, 14",284053,en,43.45,2017-11-03,7.5,11380
tt3501994,hawaa hawaai,hawaa hawaai,120.0,"drama,family,sport",7.4,1542,drama,hawaahawaai2014,"18, 10751",268860,hi,1.4,2014-05-09,7.6,9
tt3503406,the whole truth,the whole truth,93.0,"crime,drama,mystery",6.2,19610,crime,thewholetruth2016,"18, 53",331583,en,9.628,2016-10-21,6.4,495
tt3503454,christmas all over again,christmas all over again,78.0,"comedy,family",5.1,98,comedy,christmasalloveragain2016,"10751, 35",427279,en,0.948,2016-12-13,5.0,3
tt3503460,embers,embers,85.0,"drama,sci-fi",5.4,1824,drama,embers2015,"18, 878",358644,en,2.979,2015-10-16,5.5,35
tt3503840,absolution,absolution,96.0,"action,adventure,crime",4.5,2777,action,absolution2015,"53, 28, 12, 80",332976,en,8.129,2015-05-15,4.7,57
tt3504048,housebound,housebound,107.0,"comedy,horror,mystery",6.8,29757,comedy,housebound2014,"27, 35, 53",253306,en,8.455,2014-10-17,6.6,505
tt3505682,bolshoi babylon,bolshoi babylon,86.0,documentary,6.2,379,documentary,bolshoibabylon2015,99,341045,en,0.603,2015-01-01,4.1,15
tt3505754,bachelors,bachelors,86.0,comedy,4.0,341,comedy,bachelors2015,35,352582,en,1.646,2015-11-14,4.2,7
tt3505950,beijing love story,bei jing ai qing gu shi,121.0,"drama,romance",5.8,321,drama,beijinglovestory2014,"18, 10749",255302,en,1.4,2014-02-14,6.6,4
tt3507138,a girl like grace,a girl like grace,93.0,drama,6.1,383,drama,agirllikegrace2015,18,361588,en,0.84,2015-06-12,4.3,4
tt3508808,another year,eshche odin god,107.0,"drama,romance",6.6,294,drama,anotheryear2014,18,255898,ru,1.004,2014-03-08,6.3,4
tt3508840,the assassin,ci ke nie yin niang,105.0,"action,drama,history",6.3,14092,action,theassassin2015,"28, 18, 36",253450,zh,8.517,2015-10-09,6.4,234
tt3509426,wasp,wasp,72.0,"drama,romance",5.3,1216,drama,wasp2015,"18, 10749",352969,en,1.836,2015-08-04,5.4,10
tt3509804,the word,obietnica,97.0,"drama,thriller",4.9,344,drama,theword2014,18,295410,pl,0.84,2014-04-22,4.8,15
tt3510654,breadcrumb trail,breadcrumb trail,90.0,"documentary,music",7.7,470,documentary,breadcrumbtrail2014,99,255885,en,0.951,2014-04-15,8.0,3
tt3510718,leading lady,leading lady,100.0,"comedy,drama,romance",5.8,650,comedy,leadinglady2014,"18, 35, 10749",275094,en,1.833,2014-06-07,6.1,18
tt3511542,that demon within,moh ging,111.0,"action,crime",6.0,1154,action,thatdemonwithin2014,"53, 80",253622,cn,3.629,2014-04-17,5.7,24
tt3511596,close range,close range,80.0,"action,crime",5.0,3974,action,closerange2015,"28, 80",325173,en,6.604,2015-12-11,5.2,87
tt3511812,stop at nothing: the lance armstrong story,stop at nothing: the lance armstrong story,104.0,"biography,documentary,sport",7.5,2441,biography,stopatnothingthelancearmstrongstory2014,99,273997,en,1.651,2014-10-31,7.3,38
tt3512066,the possibilities are endless,the possibilities are endless,83.0,"biography,documentary,music",6.5,313,biography,thepossibilitiesareendless2014,99,253309,en,0.601,2014-03-04,5.7,7
tt3512956,spermicide,spermicide,92.0,"comedy,crime,thriller",4.6,25,comedy,spermicide2014,"53, 35, 80",409542,en,0.6,2014-01-01,5.0,2
tt3514982,n: the madness of reason,n: the madness of reason,102.0,documentary,7.5,79,documentary,nthemadnessofreason2014,99,289820,en,0.6,2014-11-08,6.0,4
tt3515632,swat: unit 887,24 hours,96.0,"action,thriller",3.2,579,action,swatunit8872015,"53, 28",359471,en,2.201,2015-09-29,4.3,12
tt3517044,the free world,the free world,100.0,"drama,romance",6.1,1313,drama,thefreeworld2016,"10749, 18",371446,en,2.534,2016-09-23,5.6,18
tt3517306,welcome to curiosity,welcome to curiosity,95.0,thriller,5.3,1127,thriller,welcometocuriosity2018,53,521926,en,6.271,2018-08-17,6.0,11
tt3517984,the ballerina,the ballerina,106.0,"drama,horror,thriller",4.4,395,drama,theballerina2017,"53, 18, 27",498596,en,4.695,2017-10-20,6.2,11
tt3518096,the millennials,the millennials,82.0,"comedy,drama,romance",4.4,71,comedy,themillennials2015,"10749, 35, 18",330011,en,0.6,2015-03-10,4.0,1
tt3518988,harmontown,harmontown,101.0,documentary,7.3,2092,documentary,harmontown2014,99,253292,en,5.091,2014-03-08,6.8,49
tt3519772,burn country,burn country,102.0,"drama,thriller,war",4.7,706,drama,burncountry2016,"18, 53, 10752",328796,en,1.459,2016-04-16,5.2,17
tt3520418,we are still here,we are still here,84.0,horror,5.7,15519,horror,wearestillhere2015,27,291272,en,7.557,2015-06-05,5.6,265
tt3521126,the disaster artist,the disaster artist,104.0,"biography,comedy,drama",7.4,111737,biography,thedisasterartist2017,"35, 18",371638,en,13.27,2017-12-01,7.2,1895
tt3521134,the look of silence,the look of silence,103.0,"biography,documentary,history",8.3,10162,biography,thelookofsilence2014,"36, 99",267480,en,7.95,2014-08-30,8.1,135
tt3521148,dead end,dead end,95.0,"horror,thriller",4.7,288,horror,deadend2014,"53, 27",394115,en,1.314,2014-10-16,3.8,6
tt3521164,moana,moana,107.0,"adventure,animation,comedy",7.6,224253,adventure,moana2016,"12, 35, 10751, 16",277834,en,4.419,2016-11-23,7.5,6907
tt3521306,a good wife,dobra zena,90.0,drama,6.8,554,drama,agoodwife2016,18,371459,sr,1.263,2016-01-26,6.9,11
tt3521976,oxenfree,oxenfree,93.0,"adventure,comedy,drama",6.5,30,adventure,oxenfree2016,"12, 35, 18, 14",423541,en,0.6,2016-10-25,9.0,1
tt3522000,the caretakers,the caretakers,102.0,thriller,5.2,56,thriller,thecaretakers2014,"27, 53",279153,en,0.6,2014-06-28,4.0,1
tt3522530,daddy,daddy,89.0,"comedy,drama,mystery",5.2,523,comedy,daddy2015,18,385124,en,0.6,2015-09-12,6.0,4
tt3522806,mechanic: resurrection,mechanic: resurrection,98.0,"action,adventure,thriller",5.7,67275,action,mechanicresurrection2016,"28, 80, 53",278924,en,16.302,2016-08-26,5.6,1929
tt3523480,spiral,spiral,100.0,action,4.2,140,action,spiral2014,28,267376,ru,1.4,2014-04-29,5.0,2
tt3523852,don't look in the basement 2,don't look in the basement 2,88.0,"horror,thriller",3.9,336,horror,dontlookinthebasement22015,"53, 27",372463,en,2.078,2015-04-10,3.9,8
tt3524346,terrordactyl,terrordactyl,95.0,"action,adventure,comedy",4.3,440,action,terrordactyl2016,"28, 35, 878",382638,en,1.704,2016-06-16,4.6,16
tt3524578,natural resistance,natural resistance,85.0,documentary,6.2,56,documentary,naturalresistance2014,99,256214,en,1.4,2014-02-18,6.0,3
tt3525168,dead in a week: or your money back,dead in a week: or your money back,90.0,"action,comedy,drama",6.2,2959,action,deadinaweekoryourmoneyback2018,"28, 35, 18",468219,en,7.855,2018-11-30,6.2,99
tt3526120,uncertain terms,uncertain terms,75.0,"comedy,drama",5.8,313,comedy,uncertainterms2014,18,273914,en,0.6,2014-06-14,6.3,6
tt3526286,#horror,#horror,101.0,"crime,drama,horror",3.0,3092,crime,horror2015,"18, 9648, 27, 53",301325,de,6.099,2015-11-20,3.3,102
tt3526408,yellowbird,"gus - petit oiseau, grand voyage",90.0,"adventure,animation,comedy",5.5,1143,adventure,yellowbird2014,"16, 10751, 35",292795,en,8.134,2014-12-05,5.4,27
tt3526462,honeyspider,honeyspider,76.0,"horror,thriller",3.4,125,horror,honeyspider2014,"53, 27",291336,en,0.6,2014-10-18,2.0,1
tt3526622,slay belles,slay belles,77.0,"adventure,horror",4.1,179,adventure,slaybelles2018,"27, 12",338598,en,1.659,2018-12-04,5.3,2
tt3527502,she's the best thing in it,she's the best thing in it,74.0,"biography,documentary",7.3,30,biography,shesthebestthinginit2015,99,324303,en,0.6,2015-03-16,1.0,1
